,min_diff,high_season,delay_15,period_day
31362,1.0,0,0,morning
31363,10.0,0,0,morning
31364,1.0,0,0,morning
31365,7.0,0,0,morning
31366,13.0,0,0,morning
31367,17.0,0,1,morning
31368,8.0,0,0,morning
31369,1.0,0,0,morning
31370,36.0,0,1,morning
31371,9.0,0,0,morning
31372,148.0,0,1,morning
31373,41.0,0,1,morning
31374,3.0,0,0,morning
31375,3.0,0,0,morning
31376,9.0,0,0,morning
31377,1.0,0,0,morning
31378,2.0,0,0,morning
31379,8.0,0,0,morning
31380,2.0,0,0,morning
31381,7.0,0,0,night
31382,22.0,0,1,night
31383,6.0,0,0,night
31384,0.0,0,0,night
31385,6.0,0,0,night
31386,5.0,0,0,night
31387,13.0,0,0,night
31388,4.0,0,0,night
31389,1.0,0,0,night
31390,12.0,0,0,night
31391,3.0,0,0,night
31392,15.0,0,0,night
31393,2.0,0,0,night
31394,8.0,0,0,night
31395,1.0,0,0,night
31396,3.0,0,0,night
31397,12.0,0,0,night
31398,9.0,0,0,night
31399,2.0,0,0,night
31400,5.0,0,0,night
31401,5.0,0,0,night
31402,2.0,0,0,night
31403,5.0,0,0,night
31404,12.0,0,0,night
31405,8.0,0,0,night
31406,6.0,0,0,night
31407,65.0,0,1,night
31408,7.0,0,0,night
31409,2.0,0,0,night
31410,2.0,0,0,night
31411,1431.0,0,1,night
31412,2.0,0,0,night
31413,1434.0,0,1,night
31414,4.0,0,0,night
31415,2.0,0,0,night
31416,3.0,0,0,night
31417,0.0,0,0,night
31418,1406.0,0,1,night
31419,1430.0,0,1,night
31420,1435.0,0,1,night
31421,1345.0,0,1,night
31422,1429.0,0,1,night
31423,1434.0,0,1,night
31424,1431.0,0,1,night
31425,1429.0,0,1,night
31426,7.0,0,0,night
31427,9.0,0,0,afternoon
31428,9.0,0,0,afternoon
31429,21.0,0,1,afternoon
31430,1.0,0,0,afternoon
31431,11.0,0,0,afternoon
31432,5.0,0,0,afternoon
31433,49.0,0,1,afternoon
31434,1.0,0,0,afternoon
31435,2.0,0,0,afternoon
31436,12.0,0,0,afternoon
31437,15.0,0,0,afternoon
31438,2.0,0,0,afternoon
31439,7.0,0,0,afternoon
31440,11.0,0,0,afternoon
31441,4.0,0,0,afternoon
31442,5.0,0,0,afternoon
31443,6.0,0,0,afternoon
31444,1.0,0,0,afternoon
31445,41.0,0,1,afternoon
31446,1.0,0,0,afternoon
31447,3.0,0,0,afternoon
31448,2.0,0,0,afternoon
31449,14.0,0,0,afternoon
31450,65.0,0,1,afternoon
31451,16.0,0,1,afternoon
31452,11.0,0,0,afternoon
31453,12.0,0,0,morning
31454,6.0,0,0,morning
31455,6.0,0,0,morning
31456,15.0,0,0,morning
31457,30.0,0,1,morning
31458,33.0,0,1,morning
31459,9.0,0,0,morning
31460,13.0,0,0,morning
31461,28.0,0,1,morning
31462,16.0,0,1,morning
31463,13.0,0,0,morning
31464,14.0,0,0,morning
31465,49.0,0,1,morning
31466,110.0,0,1,morning
31467,2.0,0,0,morning
31468,25.0,0,1,morning
31469,11.0,0,0,morning
31470,32.0,0,1,morning
31471,27.0,0,1,morning
31472,9.0,0,0,morning
31473,9.0,0,0,morning
31474,17.0,0,1,morning
31475,5.0,0,0,morning
31476,26.0,0,1,morning
31477,17.0,0,1,morning
31478,19.0,0,1,morning
31479,28.0,0,1,morning
31480,7.0,0,0,morning
31481,7.0,0,0,morning
31482,88.0,0,1,morning
31483,7.0,0,0,night
31484,12.0,0,0,night
31485,3.0,0,0,night
31486,6.0,0,0,night
31487,3.0,0,0,night
31488,0.0,0,0,night
31489,11.0,0,0,night
31490,12.0,0,0,night
31491,1.0,0,0,night
31492,1.0,0,0,night
31493,7.0,0,0,night
31494,0.0,0,0,night
31495,10.0,0,0,night
31496,1342.0,0,1,night
31497,15.0,0,0,night
31498,1331.0,0,1,night
31499,61.0,0,1,night
31500,12.0,0,0,night
31501,6.0,0,0,night
31502,9.0,0,0,night
31503,9.0,0,0,night
31504,18.0,0,1,night
31505,1.0,0,0,night
31506,3.0,0,0,night
31507,6.0,0,0,night
31508,4.0,0,0,night
31509,2.0,0,0,night
31510,0.0,0,0,night
31511,25.0,0,1,night
31512,15.0,0,0,night
31513,6.0,0,0,night
31514,12.0,0,0,night
31515,27.0,0,1,night
31516,33.0,0,1,night
31517,21.0,0,1,night
31518,15.0,0,0,night
31519,1.0,0,0,night
31520,4.0,0,0,night
31521,3.0,0,0,night
31522,10.0,0,0,night
31523,1.0,0,0,night
31524,17.0,0,1,night
31525,1.0,0,0,night
31526,18.0,0,1,night
31527,5.0,0,0,night
31528,41.0,0,1,night
31529,6.0,0,0,night
31530,3.0,0,0,night
31531,15.0,0,0,night
31532,6.0,0,0,night
31533,1.0,0,0,night
31534,2.0,0,0,night
31535,3.0,0,0,night
31536,4.0,0,0,night
31537,2.0,0,0,night
31538,6.0,0,0,night
31539,6.0,0,0,night
31540,10.0,0,0,night
31541,2.0,0,0,night
31542,12.0,0,0,night
31543,3.0,0,0,night
31544,1.0,0,0,night
31545,0.0,0,0,night
31546,4.0,0,0,night
31547,60.0,0,1,night
31548,3.0,0,0,night
31549,19.0,0,1,night
31550,11.0,0,0,night
31551,3.0,0,0,night
31552,6.0,0,0,night
31553,28.0,0,1,night
31554,2.0,0,0,night
31555,16.0,0,1,night
31556,3.0,0,0,night
31557,2.0,0,0,night
31558,10.0,0,0,night
31559,20.0,0,1,night
31560,10.0,0,0,night
31561,1.0,0,0,night
31562,5.0,0,0,night
31563,151.0,0,1,night
31564,2.0,0,0,night
31565,5.0,0,0,night
31566,24.0,0,1,night
31567,15.0,0,0,night
31568,6.0,0,0,night
31569,5.0,0,0,night
31570,49.0,0,1,night
31571,7.0,0,0,night
31572,4.0,0,0,night
31573,2.0,0,0,night
31574,5.0,0,0,night
31575,2.0,0,0,night
31576,7.0,0,0,night
31577,11.0,0,0,night
31578,0.0,0,0,night
31579,35.0,0,1,night
31580,1300.0,0,1,night
31581,17.0,0,1,night
31582,9.0,0,0,night
31583,14.0,0,0,night
31584,1.0,0,0,night
31585,15.0,0,0,night
31586,48.0,0,1,night
31587,4.0,0,0,night
31588,8.0,0,0,night
31589,6.0,0,0,night
31590,6.0,0,0,night
31591,47.0,0,1,night
31592,10.0,0,0,night
31593,9.0,0,0,night
31594,19.0,0,1,morning
31595,2.0,0,0,morning
31596,2.0,0,0,morning
31597,22.0,0,1,morning
31598,7.0,0,0,morning
31599,4.0,0,0,morning
31600,0.0,0,0,morning
31601,2.0,0,0,morning
31602,2.0,0,0,night
31603,4.0,0,0,night
31604,9.0,0,0,night
31605,1.0,0,0,night
31606,2.0,0,0,night
31607,3.0,0,0,night
31608,11.0,0,0,night
31609,4.0,0,0,night
31610,1.0,0,0,night
31611,6.0,0,0,night
31612,1.0,0,0,night
31613,9.0,0,0,night
31614,5.0,0,0,night
31615,11.0,0,0,night
31616,8.0,0,0,night
31617,1.0,0,0,night
31618,5.0,0,0,night
31619,6.0,0,0,night
31620,18.0,0,1,night
31621,7.0,0,0,night
31622,18.0,0,1,night
31623,5.0,0,0,night
31624,9.0,0,0,night
31625,2.0,0,0,night
31626,4.0,0,0,night
31627,7.0,0,0,night
31628,5.0,0,0,night
31629,8.0,0,0,night
31630,4.0,0,0,night
31631,13.0,0,0,night
31632,12.0,0,0,night
31633,2.0,0,0,night
31634,3.0,0,0,night
31635,87.0,0,1,night
31636,7.0,0,0,morning
31637,15.0,0,0,morning
31638,9.0,0,0,morning
31639,26.0,0,1,morning
31640,15.0,0,0,morning
31641,13.0,0,0,morning
31642,22.0,0,1,morning
31643,18.0,0,1,morning
31644,11.0,0,0,morning
31645,2.0,0,0,morning
31646,5.0,0,0,morning
31647,8.0,0,0,morning
31648,8.0,0,0,afternoon
31649,27.0,0,1,afternoon
31650,6.0,0,0,afternoon
31651,0.0,0,0,afternoon
31652,8.0,0,0,afternoon
31653,1.0,0,0,afternoon
31654,25.0,0,1,afternoon
31655,4.0,0,0,afternoon
31656,39.0,0,1,afternoon
31657,3.0,0,0,afternoon
31658,1.0,0,0,afternoon
31659,1.0,0,0,afternoon
31660,33.0,0,1,afternoon
31661,75.0,0,1,afternoon
31662,4.0,0,0,afternoon
31663,8.0,0,0,afternoon
31664,37.0,0,1,afternoon
31665,0.0,0,0,morning
31666,20.0,0,1,morning
31667,23.0,0,1,morning
31668,1.0,0,0,morning
31669,22.0,0,1,morning
31670,34.0,0,1,morning
31671,7.0,0,0,morning
31672,3.0,0,0,morning
31673,4.0,0,0,morning
31674,3.0,0,0,morning
31675,10.0,0,0,morning
31676,18.0,0,1,morning
31677,2.0,0,0,morning
31678,49.0,0,1,morning
31679,4.0,0,0,morning
31680,7.0,0,0,morning
31681,2.0,0,0,morning
31682,30.0,0,1,morning
31683,5.0,0,0,morning
31684,4.0,0,0,morning
31685,5.0,0,0,morning
31686,4.0,0,0,morning
31687,52.0,0,1,morning
31688,3.0,0,0,morning
31689,1.0,0,0,morning
31690,5.0,0,0,morning
31691,1.0,0,0,morning
31692,9.0,0,0,night
31693,72.0,0,1,night
31694,8.0,0,0,night
31695,4.0,0,0,night
31696,1.0,0,0,night
31697,18.0,0,1,night
31698,28.0,0,1,night
31699,1.0,0,0,night
31700,20.0,0,1,night
31701,1.0,0,0,night
31702,1.0,0,0,night
31703,3.0,0,0,night
31704,7.0,0,0,night
31705,1361.0,0,1,night
31706,4.0,0,0,night
31707,3.0,0,0,night
31708,4.0,0,0,night
31709,0.0,0,0,night
31710,8.0,0,0,night
31711,6.0,0,0,night
31712,11.0,0,0,night
31713,3.0,0,0,night
31714,4.0,0,0,night
31715,5.0,0,0,night
31716,0.0,0,0,night
31717,3.0,0,0,night
31718,2.0,0,0,night
31719,7.0,0,0,night
31720,52.0,0,1,night
31721,17.0,0,1,night
31722,2.0,0,0,night
31723,6.0,0,0,night
31724,6.0,0,0,night
31725,0.0,0,0,night
31726,10.0,0,0,night
31727,1.0,0,0,night
31728,1.0,0,0,night
31729,1.0,0,0,night
31730,2.0,0,0,night
31731,1.0,0,0,night
31732,2.0,0,0,night
31733,0.0,0,0,night
31734,8.0,0,0,night
31735,3.0,0,0,afternoon
31736,9.0,0,0,afternoon
31737,2.0,0,0,afternoon
31738,4.0,0,0,afternoon
31739,1.0,0,0,afternoon
31740,2.0,0,0,afternoon
31741,42.0,0,1,afternoon
31742,3.0,0,0,afternoon
31743,3.0,0,0,afternoon
31744,0.0,0,0,afternoon
31745,1.0,0,0,afternoon
31746,2.0,0,0,afternoon
31747,2.0,0,0,afternoon
31748,4.0,0,0,afternoon
31749,4.0,0,0,afternoon
31750,0.0,0,0,afternoon
31751,7.0,0,0,afternoon
31752,2.0,0,0,afternoon
31753,16.0,0,1,afternoon
31754,0.0,0,0,afternoon
31755,4.0,0,0,afternoon
31756,4.0,0,0,afternoon
31757,2.0,0,0,afternoon
31758,4.0,0,0,afternoon
31759,11.0,0,0,afternoon
31760,4.0,0,0,afternoon
31761,2.0,0,0,afternoon
31762,2.0,0,0,night
31763,4.0,0,0,night
31764,0.0,0,0,night
31765,2.0,0,0,night
31766,4.0,0,0,night
31767,3.0,0,0,night
31768,8.0,0,0,night
31769,7.0,0,0,night
31770,5.0,0,0,night
31771,1.0,0,0,night
31772,8.0,0,0,night
31773,1.0,0,0,night
31774,2.0,0,0,night
31775,26.0,0,1,night
31776,65.0,0,1,night
31777,30.0,0,1,night
31778,7.0,0,0,night
31779,8.0,0,0,night
31780,6.0,0,0,night
31781,5.0,0,0,night
31782,4.0,0,0,night
31783,104.0,0,1,night
31784,9.0,0,0,night
31785,3.0,0,0,night
31786,0.0,0,0,night
31787,13.0,0,0,night
31788,1.0,0,0,night
31789,1.0,0,0,night
31790,5.0,0,0,night
31791,5.0,0,0,night
31792,16.0,0,1,afternoon
31793,31.0,0,1,afternoon
31794,2.0,0,0,afternoon
31795,5.0,0,0,afternoon
31796,7.0,0,0,afternoon
31797,2.0,0,0,afternoon
31798,5.0,0,0,afternoon
31799,4.0,0,0,afternoon
31800,4.0,0,0,afternoon
31801,1.0,0,0,afternoon
31802,11.0,0,0,afternoon
31803,3.0,0,0,afternoon
31804,5.0,0,0,afternoon
31805,6.0,0,0,afternoon
31806,15.0,0,0,afternoon
31807,9.0,0,0,afternoon
31808,15.0,0,0,afternoon
31809,0.0,0,0,afternoon
31810,4.0,0,0,afternoon
31811,6.0,0,0,afternoon
31812,10.0,0,0,afternoon
31813,37.0,0,1,afternoon
31814,15.0,0,0,afternoon
31815,1.0,0,0,afternoon
31816,10.0,0,0,afternoon
31817,7.0,0,0,afternoon
31818,11.0,0,0,afternoon
31819,11.0,0,0,afternoon
31820,14.0,0,0,afternoon
31821,10.0,0,0,afternoon
31822,3.0,0,0,night
31823,15.0,0,0,night
31824,0.0,0,0,night
31825,1.0,0,0,night
31826,1.0,0,0,night
31827,8.0,0,0,afternoon
31828,8.0,0,0,afternoon
31829,4.0,0,0,afternoon
31830,40.0,0,1,afternoon
31831,1.0,0,0,afternoon
31832,3.0,0,0,afternoon
31833,34.0,0,1,afternoon
31834,4.0,0,0,afternoon
31835,2.0,0,0,afternoon
31836,3.0,0,0,afternoon
31837,1.0,0,0,afternoon
31838,9.0,0,0,afternoon
31839,26.0,0,1,afternoon
31840,29.0,0,1,afternoon
31841,30.0,0,1,afternoon
31842,27.0,0,1,afternoon
31843,11.0,0,0,afternoon
31844,34.0,0,1,afternoon
31845,2.0,0,0,afternoon
31846,43.0,0,1,afternoon
31847,5.0,0,0,afternoon
31848,2.0,0,0,afternoon
31849,8.0,0,0,afternoon
31850,6.0,0,0,afternoon
31851,17.0,0,1,afternoon
31852,5.0,0,0,afternoon
31853,14.0,0,0,afternoon
31854,5.0,0,0,afternoon
31855,3.0,0,0,afternoon
31856,10.0,0,0,afternoon
31857,2.0,0,0,afternoon
31858,8.0,0,0,afternoon
31859,6.0,0,0,afternoon
31860,0.0,0,0,afternoon
31861,14.0,0,0,afternoon
31862,2.0,0,0,afternoon
31863,7.0,0,0,afternoon
31864,38.0,0,1,afternoon
31865,19.0,0,1,afternoon
31866,1.0,0,0,afternoon
31867,9.0,0,0,afternoon
31868,4.0,0,0,morning
31869,17.0,0,1,morning
31870,1.0,0,0,morning
31871,13.0,0,0,morning
31872,5.0,0,0,morning
31873,3.0,0,0,morning
31874,15.0,0,0,morning
31875,24.0,0,1,morning
31876,5.0,0,0,morning
31877,6.0,0,0,morning
31878,8.0,0,0,morning
31879,0.0,0,0,morning
31880,1.0,0,0,morning
31881,7.0,0,0,morning
31882,11.0,0,0,morning
31883,4.0,0,0,morning
31884,24.0,0,1,morning
31885,12.0,0,0,morning
31886,9.0,0,0,morning
31887,11.0,0,0,morning
31888,24.0,0,1,morning
31889,18.0,0,1,morning
31890,1.0,0,0,morning
31891,3.0,0,0,morning
31892,5.0,0,0,morning
31893,9.0,0,0,morning
31894,17.0,0,1,morning
31895,3.0,0,0,morning
31896,5.0,0,0,morning
31897,1.0,0,0,morning
31898,2.0,0,0,morning
31899,3.0,0,0,morning
31900,1.0,0,0,morning
31901,1.0,0,0,morning
31902,13.0,0,0,morning
31903,12.0,0,0,morning
31904,99.0,0,1,morning
31905,11.0,0,0,morning
31906,1.0,0,0,morning
31907,5.0,0,0,morning
31908,4.0,0,0,morning
31909,5.0,0,0,morning
31910,50.0,0,1,morning
31911,9.0,0,0,morning
31912,1.0,0,0,morning
31913,6.0,0,0,morning
31914,24.0,0,1,morning
31915,35.0,0,1,morning
31916,2.0,0,0,morning
31917,12.0,0,0,morning
31918,1.0,0,0,morning
31919,2.0,0,0,morning
31920,4.0,0,0,morning
31921,2.0,0,0,morning
31922,50.0,0,1,morning
31923,10.0,0,0,morning
31924,5.0,0,0,morning
31925,3.0,0,0,morning
31926,1.0,0,0,morning
31927,3.0,0,0,morning
31928,2.0,0,0,afternoon
31929,0.0,0,0,afternoon
31930,4.0,0,0,night
31931,10.0,0,0,night
31932,0.0,0,0,night
31933,28.0,0,1,night
31934,4.0,0,0,night
31935,14.0,0,0,night
31936,1431.0,0,1,night
31937,9.0,0,0,night
31938,6.0,0,0,night
31939,2.0,0,0,night
31940,34.0,0,1,night
31941,1.0,0,0,night
31942,2.0,0,0,night
31943,2.0,0,0,night
31944,8.0,0,0,night
31945,29.0,0,1,night
31946,11.0,0,0,night
31947,58.0,0,1,night
31948,13.0,0,0,night
31949,4.0,0,0,night
31950,58.0,0,1,night
31951,6.0,0,0,night
31952,6.0,0,0,night
31953,48.0,0,1,night
31954,48.0,0,1,night
31955,21.0,0,1,night
31956,2.0,0,0,night
31957,5.0,0,0,night
31958,1.0,0,0,night
31959,3.0,0,0,night
31960,8.0,0,0,afternoon
31961,13.0,0,0,afternoon
31962,0.0,0,0,afternoon
31963,5.0,0,0,morning
31964,5.0,0,0,morning
31965,13.0,0,0,morning
31966,29.0,0,1,morning
31967,156.0,0,1,morning
31968,3.0,0,0,morning
31969,20.0,0,1,morning
31970,21.0,0,1,morning
31971,6.0,0,0,morning
31972,6.0,0,0,morning
31973,1.0,0,0,morning
31974,10.0,0,0,morning
31975,16.0,0,1,morning
31976,46.0,0,1,morning
31977,5.0,0,0,morning
31978,10.0,0,0,morning
31979,10.0,0,0,morning
31980,20.0,0,1,morning
31981,2.0,0,0,morning
31982,13.0,0,0,morning
31983,7.0,0,0,morning
31984,18.0,0,1,morning
31985,4.0,0,0,morning
31986,8.0,0,0,morning
31987,3.0,0,0,morning
31988,2.0,0,0,morning
31989,2.0,0,0,morning
31990,5.0,0,0,morning
31991,9.0,0,0,morning
31992,10.0,0,0,morning
31993,2.0,0,0,morning
31994,9.0,0,0,morning
31995,12.0,0,0,morning
31996,31.0,0,1,morning
31997,16.0,0,1,morning
31998,19.0,0,1,morning
31999,10.0,0,0,morning
32000,16.0,0,1,morning
32001,12.0,0,0,morning
32002,4.0,0,0,morning
32003,24.0,0,1,morning
32004,13.0,0,0,morning
32005,16.0,0,1,morning
32006,24.0,0,1,morning
32007,0.0,0,0,afternoon
32008,1.0,0,0,afternoon
32009,6.0,0,0,afternoon
32010,0.0,0,0,afternoon
32011,8.0,0,0,morning
32012,2.0,0,0,afternoon
32013,21.0,0,1,morning
32014,3.0,0,0,afternoon
32015,22.0,0,1,morning
32016,25.0,0,1,afternoon
32017,4.0,0,0,morning
32018,21.0,0,1,afternoon
32019,21.0,0,1,morning
32020,6.0,0,0,morning
32021,3.0,0,0,morning
32022,22.0,0,1,morning
32023,5.0,0,0,morning
32024,1.0,0,0,morning
32025,12.0,0,0,morning
32026,7.0,0,0,morning
32027,4.0,0,0,morning
32028,4.0,0,0,morning
32029,16.0,0,1,morning
32030,9.0,0,0,morning
32031,2.0,0,0,morning
32032,8.0,0,0,morning
32033,13.0,0,0,morning
32034,10.0,0,0,morning
32035,3.0,0,0,morning
32036,10.0,0,0,morning
32037,2.0,0,0,morning
32038,4.0,0,0,morning
32039,12.0,0,0,morning
32040,2.0,0,0,morning
32041,7.0,0,0,afternoon
32042,0.0,0,0,afternoon
32043,1.0,0,0,afternoon
32044,6.0,0,0,afternoon
32045,41.0,0,1,afternoon
32046,5.0,0,0,afternoon
32047,3.0,0,0,afternoon
32048,6.0,0,0,afternoon
32049,2.0,0,0,afternoon
32050,3.0,0,0,afternoon
32051,8.0,0,0,night
32052,14.0,0,0,night
32053,10.0,0,0,night
32054,0.0,0,0,night
32055,0.0,0,0,night
32056,4.0,0,0,night
32057,3.0,0,0,night
32058,2.0,0,0,night
32059,1284.0,0,1,night
32060,9.0,0,0,night
32061,8.0,0,0,night
32062,6.0,0,0,night
32063,3.0,0,0,night
32064,2.0,0,0,night
32065,1295.0,0,1,night
32066,13.0,0,0,night
32067,3.0,0,0,night
32068,3.0,0,0,night
32069,3.0,0,0,night
32070,1.0,0,0,night
32071,2.0,0,0,night
32072,1.0,0,0,night
32073,1.0,0,0,night
32074,8.0,0,0,night
32075,6.0,0,0,night
32076,7.0,0,0,night
32077,2.0,0,0,night
32078,4.0,0,0,night
32079,2.0,0,0,night
32080,0.0,0,0,night
32081,57.0,0,1,night
32082,7.0,0,0,night
32083,3.0,0,0,night
32084,16.0,0,1,night
32085,0.0,0,0,night
32086,3.0,0,0,night
32087,4.0,0,0,night
32088,20.0,0,1,night
32089,3.0,0,0,night
32090,8.0,0,0,night
32091,5.0,0,0,night
32092,41.0,0,1,night
32093,1.0,0,0,night
32094,10.0,0,0,night
32095,3.0,0,0,night
32096,0.0,0,0,night
32097,16.0,0,1,morning
32098,10.0,0,0,morning
32099,6.0,0,0,morning
32100,0.0,0,0,morning
32101,12.0,0,0,morning
32102,9.0,0,0,morning
32103,8.0,0,0,morning
32104,2.0,0,0,morning
32105,90.0,0,1,morning
32106,3.0,0,0,morning
32107,6.0,0,0,morning
32108,12.0,0,0,morning
32109,9.0,0,0,morning
32110,3.0,0,0,morning
32111,84.0,0,1,morning
32112,4.0,0,0,morning
32113,5.0,0,0,morning
32114,35.0,0,1,morning
32115,0.0,0,0,morning
32116,16.0,0,1,morning
32117,8.0,0,0,morning
32118,1.0,0,0,afternoon
32119,9.0,0,0,afternoon
32120,3.0,0,0,afternoon
32121,6.0,0,0,afternoon
32122,2.0,0,0,afternoon
32123,3.0,0,0,afternoon
32124,10.0,0,0,afternoon
32125,8.0,0,0,afternoon
32126,4.0,0,0,afternoon
32127,1.0,0,0,afternoon
32128,6.0,0,0,afternoon
32129,1.0,0,0,afternoon
32130,9.0,0,0,afternoon
32131,17.0,0,1,afternoon
32132,7.0,0,0,afternoon
32133,161.0,0,1,afternoon
32134,8.0,0,0,afternoon
32135,10.0,0,0,afternoon
32136,54.0,0,1,afternoon
32137,0.0,0,0,afternoon
32138,17.0,0,1,afternoon
32139,0.0,0,0,afternoon
32140,3.0,0,0,afternoon
32141,7.0,0,0,afternoon
32142,17.0,0,1,afternoon
32143,9.0,0,0,afternoon
32144,1.0,0,0,night
32145,0.0,0,0,night
32146,9.0,0,0,night
32147,13.0,0,0,night
32148,6.0,0,0,night
32149,4.0,0,0,night
32150,0.0,0,0,night
32151,4.0,0,0,night
32152,1.0,0,0,night
32153,2.0,0,0,night
32154,2.0,0,0,night
32155,12.0,0,0,night
32156,18.0,0,1,night
32157,2.0,0,0,night
32158,3.0,0,0,night
32159,1.0,0,0,night
32160,3.0,0,0,night
32161,2.0,0,0,night
32162,2.0,0,0,night
32163,8.0,0,0,night
32164,3.0,0,0,night
32165,1.0,0,0,night
32166,5.0,0,0,night
32167,1.0,0,0,night
32168,3.0,0,0,night
32169,8.0,0,0,morning
32170,9.0,0,0,morning
32171,17.0,0,1,morning
32172,12.0,0,0,morning
32173,38.0,0,1,morning
32174,14.0,0,0,morning
32175,0.0,0,0,morning
32176,15.0,0,0,morning
32177,25.0,0,1,morning
32178,11.0,0,0,morning
32179,13.0,0,0,morning
32180,25.0,0,1,morning
32181,2.0,0,0,morning
32182,21.0,0,1,morning
32183,10.0,0,0,morning
32184,6.0,0,0,morning
32185,7.0,0,0,morning
32186,18.0,0,1,morning
32187,9.0,0,0,morning
32188,24.0,0,1,morning
32189,19.0,0,1,morning
32190,15.0,0,0,morning
32191,13.0,0,0,morning
32192,6.0,0,0,morning
32193,17.0,0,1,morning
32194,9.0,0,0,morning
32195,16.0,0,1,morning
32196,13.0,0,0,afternoon
32197,40.0,0,1,night
32198,11.0,0,0,afternoon
32199,34.0,0,1,morning
32200,12.0,0,0,night
32201,23.0,0,1,morning
32202,52.0,0,1,night
32203,1.0,0,0,morning
32204,127.0,0,1,night
32205,7.0,0,0,morning
32206,11.0,0,0,morning
32207,11.0,0,0,morning
32208,16.0,0,1,morning
32209,5.0,0,0,morning
32210,6.0,0,0,morning
32211,17.0,0,1,morning
32212,5.0,0,0,morning
32213,7.0,0,0,morning
32214,21.0,0,1,morning
32215,3.0,0,0,morning
32216,12.0,0,0,morning
32217,12.0,0,0,morning
32218,7.0,0,0,morning
32219,10.0,0,0,morning
32220,14.0,0,0,morning
32221,0.0,0,0,morning
32222,13.0,0,0,morning
32223,37.0,0,1,morning
32224,2.0,0,0,morning
32225,35.0,0,1,morning
32226,32.0,0,1,afternoon
32227,7.0,0,0,afternoon
32228,7.0,0,0,afternoon
32229,0.0,0,0,afternoon
32230,1.0,0,0,afternoon
32231,6.0,0,0,afternoon
32232,1.0,0,0,afternoon
32233,15.0,0,0,afternoon
32234,2.0,0,0,afternoon
32235,7.0,0,0,afternoon
32236,3.0,0,0,afternoon
32237,6.0,0,0,afternoon
32238,3.0,0,0,afternoon
32239,6.0,0,0,afternoon
32240,14.0,0,0,afternoon
32241,0.0,0,0,afternoon
32242,6.0,0,0,afternoon
32243,3.0,0,0,afternoon
32244,2.0,0,0,afternoon
32245,17.0,0,1,afternoon
32246,9.0,0,0,afternoon
32247,62.0,0,1,afternoon
32248,25.0,0,1,afternoon
32249,30.0,0,1,afternoon
32250,13.0,0,0,afternoon
32251,28.0,0,1,afternoon
32252,6.0,0,0,morning
32253,21.0,0,1,morning
32254,16.0,0,1,morning
32255,4.0,0,0,morning
32256,1.0,0,0,morning
32257,8.0,0,0,morning
32258,3.0,0,0,morning
32259,5.0,0,0,morning
32260,19.0,0,1,morning
32261,5.0,0,0,morning
32262,4.0,0,0,morning
32263,2.0,0,0,morning
32264,3.0,0,0,morning
32265,3.0,0,0,morning
32266,6.0,0,0,morning
32267,1.0,0,0,morning
32268,1.0,0,0,morning
32269,3.0,0,0,morning
32270,5.0,0,0,morning
32271,2.0,0,0,afternoon
32272,6.0,0,0,afternoon
32273,2.0,0,0,afternoon
32274,34.0,0,1,afternoon
32275,2.0,0,0,afternoon
32276,4.0,0,0,afternoon
32277,16.0,0,1,afternoon
32278,17.0,0,1,afternoon
32279,4.0,0,0,afternoon
32280,2.0,0,0,afternoon
32281,157.0,0,1,afternoon
32282,4.0,0,0,afternoon
32283,9.0,0,0,afternoon
32284,22.0,0,1,afternoon
32285,2.0,0,0,afternoon
32286,2.0,0,0,afternoon
32287,161.0,0,1,afternoon
32288,9.0,0,0,afternoon
32289,8.0,0,0,afternoon
32290,110.0,0,1,afternoon
32291,6.0,0,0,afternoon
32292,6.0,0,0,afternoon
32293,3.0,0,0,afternoon
32294,2.0,0,0,afternoon
32295,2.0,0,0,afternoon
32296,5.0,0,0,afternoon
32297,13.0,0,0,morning
32298,15.0,0,0,morning
32299,18.0,0,1,morning
32300,1.0,0,0,morning
32301,12.0,0,0,morning
32302,10.0,0,0,morning
32303,4.0,0,0,morning
32304,108.0,0,1,morning
32305,66.0,0,1,morning
32306,25.0,0,1,morning
32307,52.0,0,1,morning
32308,4.0,0,0,morning
32309,7.0,0,0,morning
32310,46.0,0,1,morning
32311,5.0,0,0,morning
32312,74.0,0,1,morning
32313,7.0,0,0,morning
32314,17.0,0,1,morning
32315,34.0,0,1,morning
32316,17.0,0,1,morning
32317,14.0,0,0,night
32318,6.0,0,0,afternoon
32319,18.0,0,1,night
32320,23.0,0,1,night
32321,40.0,0,1,night
32322,4.0,0,0,afternoon
32323,14.0,0,0,night
32324,13.0,0,0,night
32325,13.0,0,0,night
